geo_name,geo,year,tfr
Uzbekistan,uzb,2004,2.48
Vanuatu,vut,2004,3.95
Venezuela,ven,2004,2.66
Palestine,pse,2004,4.87
Western Sahara,esh,2004,2.72
Vietnam,vnm,2004,1.89
Virgin Islands (U.S.),vir,2004,2.23
Yemen,yem,2004,5.6
Zambia,zmb,2004,5.86
Zimbabwe,zwe,2004,3.98
South Sudan,ssd,2004,5.89
Afghanistan,afg,2005,6.83
Albania,alb,2005,1.75
Algeria,dza,2005,2.5
Angola,ago,2005,6.47
Antigua and Barbuda,atg,2005,2.22
Argentina,arg,2005,2.45
Armenia,arm,2005,1.4
Aruba,abw,2005,1.77
Australia,aus,2005,1.86
Austria,aut,2005,1.41
Azerbaijan,aze,2005,1.82
Bahamas,bhs,2005,1.86
Bahrain,bhr,2005,2.45
Bangladesh,bgd,2005,2.61
Barbados,brb,2005,1.76
Belarus,blr,2005,1.32
Belgium,bel,2005,1.76
Belize,blz,2005,3.07
Benin,ben,2005,5.63
Bhutan,btn,2005,2.84
Bolivia,bol,2005,3.6
Bosnia and Herzegovina,bih,2005,1.29
Botswana,bwa,2005,2.99
Brazil,bra,2005,1.98
Brunei,brn,2005,1.85
Bulgaria,bgr,2005,1.34
Burkina Faso,bfa,2005,6.27
Burundi,bdi,2005,6.69
Cambodia,khm,2005,3.23
Cameroon,cmr,2005,5.35
Canada,can,2005,1.57
Cape Verde,cpv,2005,3.13
Central African Republic,caf,2005,5.38
Chad,tcd,2005,7.07
Channel Islands,chanisl,2005,1.42
Chile,chl,2005,1.98
China,chn,2005,1.57
Colombia,col,2005,2.2
Comoros,com,2005,5.22
"Congo, Dem. Rep.",cod,2005,6.71
"Congo, Rep.",cog,2005,5.04
Costa Rica,cri,2005,2.07
Cote d'Ivoire,civ,2005,5.42
Croatia,hrv,2005,1.38
Cuba,cub,2005,1.57
Cyprus,cyp,2005,1.52
Czech Republic,cze,2005,1.3
Denmark,dnk,2005,1.8
Djibouti,dji,2005,3.87
Dominican Republic,dom,2005,2.75
Ecuador,ecu,2005,2.79
Egypt,egy,2005,3.02
El Salvador,slv,2005,2.53
Equatorial Guinea,gnq,2005,5.56
Eritrea,eri,2005,4.94
Estonia,est,2005,1.54
Ethiopia,eth,2005,5.69
Fiji,fji,2005,2.86
Finland,fin,2005,1.8
France,fra,2005,1.94
French Guiana,guf,2005,3.68
French Polynesia,pyf,2005,2.25
Gabon,gab,2005,4.23
Gambia,gmb,2005,5.84
Georgia,geo,2005,1.66
Germany,deu,2005,1.35
Ghana,gha,2005,4.49
Greece,grc,2005,1.4
Greenland,grl,2005,2.38
Grenada,grd,2005,2.34
Guadeloupe,glp,2005,2.07
Guam,gum,2005,2.64
Guatemala,gtm,2005,3.97
Guinea,gin,2005,5.73
Guinea-Bissau,gnb,2005,5.39
Guyana,guy,2005,2.84
Haiti,hti,2005,3.76
Honduras,hnd,2005,3.45
"Hong Kong, China",hkg,2005,0.97
Hungary,hun,2005,1.3
Iceland,isl,2005,2.07
India,ind,2005,2.97
Indonesia,idn,2005,2.51
Iran,irn,2005,1.83
Iraq,irq,2005,4.56
Ireland,irl,2005,1.98
Israel,isr,2005,2.91
Italy,ita,2005,1.36
Jamaica,jam,2005,2.36
Japan,jpn,2005,1.31
Jordan,jor,2005,3.75
Kazakhstan,kaz,2005,2.26
Kenya,ken,2005,4.84
Kiribati,kir,2005,3.91
North Korea,prk,2005,2
South Korea,kor,2005,1.17
Kuwait,kwt,2005,2.5
Kyrgyz Republic,kgz,2005,2.58
Lao,lao,2005,3.62
Latvia,lva,2005,1.4
Lebanon,lbn,2005,1.75
Lesotho,lso,2005,3.55
Liberia,lbr,2005,5.46
Libya,lby,2005,2.49
Lithuania,ltu,2005,1.32
Luxembourg,lux,2005,1.64
"Macao, China",mac,2005,0.84
"Macedonia, FYR",mkd,2005,1.53
Madagascar,mdg,2005,5.05
Malawi,mwi,2005,5.9
Malaysia,mys,2005,2.29
Maldives,mdv,2005,2.34
Mali,mli,2005,6.79
Malta,mlt,2005,1.4
Martinique,mtq,2005,2
Mauritania,mrt,2005,5.18
Mauritius,mus,2005,1.82
Mayotte,myt,2005,4.72
Mexico,mex,2005,2.5
"Micronesia, Fed. Sts.",fsm,2005,3.82
Moldova,mda,2005,1.22
Mongolia,mng,2005,2.17
Montenegro,mne,2005,1.84
Morocco,mar,2005,2.59
Mozambique,moz,2005,5.74
Myanmar,mmr,2005,2.72
Namibia,nam,2005,3.67
Nepal,npl,2005,3.29
Netherlands,nld,2005,1.71
Netherlands Antilles,ant,2005,2.04
New Caledonia,ncl,2005,2.28
New Zealand,nzl,2005,2.05
Nicaragua,nic,2005,2.68
Niger,ner,2005,7.61
Nigeria,nga,2005,5.99
Norway,nor,2005,1.84
Oman,omn,2005,2.95
Pakistan,pak,2005,4.07
Panama,pan,2005,2.65
Papua New Guinea,png,2005,4.26
Paraguay,pry,2005,3.04
Peru,per,2005,2.68
Philippines,phl,2005,3.5
Poland,pol,2005,1.3
Portugal,prt,2005,1.42
Puerto Rico,pri,2005,1.79
Qatar,qat,2005,2.57
Reunion,reu,2005,2.43
Romania,rou,2005,1.38
Russia,rus,2005,1.29
Rwanda,rwa,2005,5.14
St. Lucia,lca,2005,1.68
St. Vincent and the Grenadines,vct,2005,2.17
Samoa,wsm,2005,4.46
Sao Tome and Principe,stp,2005,5.02
Saudi Arabia,sau,2005,3.42
Senegal,sen,2005,5.16
Serbia,srb,2005,1.64
Seychelles,syc,2005,2.25
Sierra Leone,sle,2005,5.86
Singapore,sgp,2005,1.26
Slovak Republic,svk,2005,1.25
Slovenia,svn,2005,1.31
Solomon Islands,slb,2005,4.5
Somalia,som,2005,7.31
South Africa,zaf,2005,2.68
Spain,esp,2005,1.35
Sri Lanka,lka,2005,2.28
Sudan,sdn,2005,5.14
Suriname,sur,2005,2.67
Swaziland,swz,2005,3.87
Sweden,swe,2005,1.79
Switzerland,che,2005,1.43
Syria,syr,2005,3.56
Taiwan,twn,2005,1.12
Tajikistan,tjk,2005,3.5
Tanzania,tza,2005,5.64
Thailand,tha,2005,1.57
Timor-Leste,tls,2005,6.79
Togo,tgo,2005,5.18
Tonga,ton,2005,4.14
Trinidad and Tobago,tto,2005,1.77
Tunisia,tun,2005,1.99
Turkey,tur,2005,2.27
Turkmenistan,tkm,2005,2.65
Uganda,uga,2005,6.58
Ukraine,ukr,2005,1.25
United Arab Emirates,are,2005,2.15
United Kingdom,gbr,2005,1.76
United States,usa,2005,2.06
Uruguay,ury,2005,2.16
Uzbekistan,uzb,2005,2.46
Vanuatu,vut,2005,3.85
Venezuela,ven,2005,2.63
Palestine,pse,2005,4.78
Western Sahara,esh,2005,2.66
Vietnam,vnm,2005,1.89
Virgin Islands (U.S.),vir,2005,2.29
Yemen,yem,2005,5.43
Zambia,zmb,2005,5.79
Zimbabwe,zwe,2005,3.99
South Sudan,ssd,2005,5.8
Afghanistan,afg,2006,6.65
Albania,alb,2006,1.7
Algeria,dza,2006,2.58
Angola,ago,2006,6.42
Antigua and Barbuda,atg,2006,2.2
Argentina,arg,2006,2.43
Armenia,arm,2006,1.3
Aruba,abw,2006,1.75
Australia,aus,2006,1.89
Austria,aut,2006,1.41
Azerbaijan,aze,2006,1.82
Bahamas,bhs,2006,1.87
Bahrain,bhr,2006,2.37
Bangladesh,bgd,2006,2.52
Barbados,brb,2006,1.76
Belarus,blr,2006,1.36
Belgium,bel,2006,1.78
Belize,blz,2006,2.98
Benin,ben,2006,5.58
Bhutan,btn,2006,2.73
Bolivia,bol,2006,3.51
Bosnia and Herzegovina,bih,2006,1.29
Botswana,bwa,2006,2.95
Brazil,bra,2006,1.93
Brunei,brn,2006,1.82
Bulgaria,bgr,2006,1.38
Burkina Faso,bfa,2006,6.19
Burundi,bdi,2006,6.62
Cambodia,khm,2006,3.16
Cameroon,cmr,2006,5.31
Canada,can,2006,1.6
Cape Verde,cpv,2006,3.02
Central African Republic,caf,2006,5.35
Chad,tcd,2006,6.99
Channel Islands,chanisl,2006,1.42
Chile,chl,2006,1.96
China,chn,2006,1.57
Colombia,col,2006,2.16
Comoros,com,2006,5.17
"Congo, Dem. Rep.",cod,2006,6.66
"Congo, Rep.",cog,2006,5.03
Costa Rica,cri,2006,2.03
Cote d'Ivoire,civ,2006,5.38
Croatia,hrv,2006,1.4
Cuba,cub,2006,1.57
Cyprus,cyp,2006,1.5
Czech Republic,cze,2006,1.35
Denmark,dnk,2006,1.85
Djibouti,dji,2006,3.74
Dominican Republic,dom,2006,2.72
Ecuador,ecu,2006,2.76
Egypt,egy,2006,3
El Salvador,slv,2006,2.47
Equatorial Guinea,gnq,2006,5.5
Eritrea,eri,2006,4.88
Estonia,est,2006,1.58
Ethiopia,eth,2006,5.52
Fiji,fji,2006,2.82
Finland,fin,2006,1.84
France,fra,2006,1.96
French Guiana,guf,2006,3.66
French Polynesia,pyf,2006,2.22
Gabon,gab,2006,4.19
Gambia,gmb,2006,5.81
Georgia,geo,2006,1.71
Germany,deu,2006,1.36
Ghana,gha,2006,4.44
Greece,grc,2006,1.42
Greenland,grl,2006,2.26
Grenada,grd,2006,2.32
Guadeloupe,glp,2006,2.07
Guam,gum,2006,2.6
Guatemala,gtm,2006,3.83
Guinea,gin,2006,5.65
Guinea-Bissau,gnb,2006,5.31
Guyana,guy,2006,2.8
Haiti,hti,2006,3.67
Honduras,hnd,2006,3.33
"Hong Kong, China",hkg,2006,0.99
Hungary,hun,2006,1.31
Iceland,isl,2006,2.09
India,ind,2006,2.9
Indonesia,idn,2006,2.51
Iran,irn,2006,1.81
Iraq,irq,2006,4.55
Ireland,irl,2006,1.99
Israel,isr,2006,2.92
Italy,ita,2006,1.38
Jamaica,jam,2006,2.33
Japan,jpn,2006,1.32
Jordan,jor,2006,3.73
Kazakhstan,kaz,2006,2.37
Kenya,ken,2006,4.76
Kiribati,kir,2006,3.9
North Korea,prk,2006,2
South Korea,kor,2006,1.16
Kuwait,kwt,2006,2.45
Kyrgyz Republic,kgz,2006,2.65
Lao,lao,2006,3.52
Latvia,lva,2006,1.43
Lebanon,lbn,2006,1.68
Lesotho,lso,2006,3.47
Liberia,lbr,2006,5.37
Libya,lby,2006,2.46
Lithuania,ltu,2006,1.35
Luxembourg,lux,2006,1.63
"Macao, China",mac,2006,0.87
"Macedonia, FYR",mkd,2006,1.5
Madagascar,mdg,2006,4.96
Malawi,mwi,2006,5.83
Malaysia,mys,2006,2.25
Maldives,mdv,2006,2.29
Mali,mli,2006,6.76
Malta,mlt,2006,1.38
Martinique,mtq,2006,2.02
Mauritania,mrt,2006,5.14
Mauritius,mus,2006,1.78
Mayotte,myt,2006,4.67
Mexico,mex,2006,2.46
"Micronesia, Fed. Sts.",fsm,2006,3.74
Moldova,mda,2006,1.23
Mongolia,mng,2006,2.24
Montenegro,mne,2006,1.83
Morocco,mar,2006,2.57
Mozambique,moz,2006,5.71
Myanmar,mmr,2006,2.66
Namibia,nam,2006,3.64
Nepal,npl,2006,3.15
Netherlands,nld,2006,1.72
Netherlands Antilles,ant,2006,2.02
New Caledonia,ncl,2006,2.28
New Zealand,nzl,2006,2.09
Nicaragua,nic,2006,2.62
Niger,ner,2006,7.59
Nigeria,nga,2006,5.96
Norway,nor,2006,1.9
Oman,omn,2006,2.91
Pakistan,pak,2006,4.02
Panama,pan,2006,2.64
Papua New Guinea,png,2006,4.21
Paraguay,pry,2006,2.97
Peru,per,2006,2.65
Philippines,phl,2006,3.43
Poland,pol,2006,1.32
Portugal,prt,2006,1.4
Puerto Rico,pri,2006,1.76
Qatar,qat,2006,2.43
Reunion,reu,2006,2.42
Romania,rou,2006,1.4
Russia,rus,2006,1.3
Rwanda,rwa,2006,5.02
St. Lucia,lca,2006,1.63
St. Vincent and the Grenadines,vct,2006,2.15
Samoa,wsm,2006,4.46
Sao Tome and Principe,stp,2006,4.97
Saudi Arabia,sau,2006,3.33
Senegal,sen,2006,5.13
Serbia,srb,2006,1.61
Seychelles,syc,2006,2.27
Sierra Leone,sle,2006,5.75
Singapore,sgp,2006,1.28
Slovak Republic,svk,2006,1.27
Slovenia,svn,2006,1.36
Solomon Islands,slb,2006,4.46
Somalia,som,2006,7.23
South Africa,zaf,2006,2.66
Spain,esp,2006,1.37
Sri Lanka,lka,2006,2.28
Sudan,sdn,2006,5.09
Suriname,sur,2006,2.64
Swaziland,swz,2006,3.82
Sweden,swe,2006,1.87
Switzerland,che,2006,1.44
Syria,syr,2006,3.47
Taiwan,twn,2006,1.12
Tajikistan,tjk,2006,3.49
Tanzania,tza,2006,5.62
Thailand,tha,2006,1.56
Timor-Leste,tls,2006,6.69
Togo,tgo,2006,5.12
Tonga,ton,2006,4.1
Trinidad and Tobago,tto,2006,1.78
Tunisia,tun,2006,2
Turkey,tur,2006,2.24
Turkmenistan,tkm,2006,2.65
Uganda,uga,2006,6.51
Ukraine,ukr,2006,1.3
United Arab Emirates,are,2006,2.07
United Kingdom,gbr,2006,1.8
United States,usa,2006,2.11
Uruguay,ury,2006,2.14
Uzbekistan,uzb,2006,2.46
Vanuatu,vut,2006,3.76
Venezuela,ven,2006,2.6
Palestine,pse,2006,4.7
Western Sahara,esh,2006,2.61
Vietnam,vnm,2006,1.9
Virgin Islands (U.S.),vir,2006,2.35
Yemen,yem,2006,5.25
Zambia,zmb,2006,5.72
Zimbabwe,zwe,2006,3.99
South Sudan,ssd,2006,5.72
Afghanistan,afg,2007,6.46
Albania,alb,2007,1.67
Algeria,dza,2007,2.66
Angola,ago,2007,6.37
Antigua and Barbuda,atg,2007,2.18
Argentina,arg,2007,2.41
Armenia,arm,2007,1.4
Aruba,abw,2007,1.74
Australia,aus,2007,1.92
Austria,aut,2007,1.38
Azerbaijan,aze,2007,1.84
Bahamas,bhs,2007,1.87
Bahrain,bhr,2007,2.29
Bangladesh,bgd,2007,2.44
Barbados,brb,2007,1.77
Belarus,blr,2007,1.4
Belgium,bel,2007,1.8
Belize,blz,2007,2.89
Benin,ben,2007,5.52
Bhutan,btn,2007,2.64
Bolivia,bol,2007,3.43
Bosnia and Herzegovina,bih,2007,1.29
Botswana,bwa,2007,2.92
Brazil,bra,2007,1.88
Brunei,brn,2007,1.81
Bulgaria,bgr,2007,1.42
Burkina Faso,bfa,2007,6.12
Burundi,bdi,2007,6.53
Cambodia,khm,2007,3.09
Cameroon,cmr,2007,5.27
Canada,can,2007,1.62
Cape Verde,cpv,2007,2.93
Central African Republic,caf,2007,5.32
Chad,tcd,2007,6.9
Channel Islands,chanisl,2007,1.42
Chile,chl,2007,1.95
China,chn,2007,1.58
Colombia,col,2007,2.12
Comoros,com,2007,5.11
"Congo, Dem. Rep.",cod,2007,6.61
"Congo, Rep.",cog,2007,5.01
Costa Rica,cri,2007,2.01
Cote d'Ivoire,civ,2007,5.34
Croatia,hrv,2007,1.41
Cuba,cub,2007,1.58
Cyprus,cyp,2007,1.48
Czech Republic,cze,2007,1.39
Denmark,dnk,2007,1.85
Djibouti,dji,2007,3.62
Dominican Republic,dom,2007,2.69
Ecuador,ecu,2007,2.74
Egypt,egy,2007,3.02
El Salvador,slv,2007,2.41
Equatorial Guinea,gnq,2007,5.43
Eritrea,eri,2007,4.82
Estonia,est,2007,1.62
Ethiopia,eth,2007,5.36
Fiji,fji,2007,2.77
Finland,fin,2007,1.83
France,fra,2007,1.97
French Guiana,guf,2007,3.64
French Polynesia,pyf,2007,2.18
Gabon,gab,2007,4.16
Gambia,gmb,2007,5.79
Georgia,geo,2007,1.77
Germany,deu,2007,1.36
Ghana,gha,2007,4.39
Greece,grc,2007,1.44
Greenland,grl,2007,2.3
Grenada,grd,2007,2.3
Guadeloupe,glp,2007,2.06
Guam,gum,2007,2.56
Guatemala,gtm,2007,3.7
Guinea,gin,2007,5.58
Guinea-Bissau,gnb,2007,5.24
Guyana,guy,2007,2.76
Haiti,hti,2007,3.58
Honduras,hnd,2007,3.2
"Hong Kong, China",hkg,2007,1.02
Hungary,hun,2007,1.32
Iceland,isl,2007,2.1
India,ind,2007,2.82
Indonesia,idn,2007,2.51
Iran,irn,2007,1.79
Iraq,irq,2007,4.55
Ireland,irl,2007,1.99
Israel,isr,2007,2.93
Italy,ita,2007,1.4
Jamaica,jam,2007,2.29
Japan,jpn,2007,1.33
Jordan,jor,2007,3.71
Kazakhstan,kaz,2007,2.47
Kenya,ken,2007,4.68
Kiribati,kir,2007,3.88
North Korea,prk,2007,2
South Korea,kor,2007,1.16
Kuwait,kwt,2007,2.4
Kyrgyz Republic,kgz,2007,2.73
Lao,lao,2007,3.42
Latvia,lva,2007,1.46
Lebanon,lbn,2007,1.63
Lesotho,lso,2007,3.41
Liberia,lbr,2007,5.28
Libya,lby,2007,2.44
Lithuania,ltu,2007,1.39
Luxembourg,lux,2007,1.62
"Macao, China",mac,2007,0.91
"Macedonia, FYR",mkd,2007,1.48
Madagascar,mdg,2007,4.87
Malawi,mwi,2007,5.73
Malaysia,mys,2007,2.22
Maldives,mdv,2007,2.26
Mali,mli,2007,6.72
Malta,mlt,2007,1.38
Martinique,mtq,2007,2.04
Mauritania,mrt,2007,5.1
Mauritius,mus,2007,1.72
Mayotte,myt,2007,4.61
Mexico,mex,2007,2.42
"Micronesia, Fed. Sts.",fsm,2007,3.66
Moldova,mda,2007,1.24
Mongolia,mng,2007,2.33
Montenegro,mne,2007,1.82
Morocco,mar,2007,2.56
Mozambique,moz,2007,5.67
Myanmar,mmr,2007,2.59
Namibia,nam,2007,3.62
Nepal,npl,2007,3.01
Netherlands,nld,2007,1.72
Netherlands Antilles,ant,2007,1.99
New Caledonia,ncl,2007,2.27
New Zealand,nzl,2007,2.11
Nicaragua,nic,2007,2.57
Niger,ner,2007,7.57
Nigeria,nga,2007,5.93
Norway,nor,2007,1.9
Oman,omn,2007,2.89
Pakistan,pak,2007,3.98
Panama,pan,2007,2.64
Papua New Guinea,png,2007,4.16
Paraguay,pry,2007,2.91
Peru,per,2007,2.62
Philippines,phl,2007,3.35
Poland,pol,2007,1.34
Portugal,prt,2007,1.38
Puerto Rico,pri,2007,1.73
Qatar,qat,2007,2.31
Reunion,reu,2007,2.42
Romania,rou,2007,1.43
Russia,rus,2007,1.41
Rwanda,rwa,2007,4.9
St. Lucia,lca,2007,1.6
St. Vincent and the Grenadines,vct,2007,2.13
Samoa,wsm,2007,4.45
Sao Tome and Principe,stp,2007,4.93
Saudi Arabia,sau,2007,3.24
Senegal,sen,2007,5.11
Serbia,srb,2007,1.6
Seychelles,syc,2007,2.29
Sierra Leone,sle,2007,5.62
Singapore,sgp,2007,1.29
Slovak Republic,svk,2007,1.29
Slovenia,svn,2007,1.4
Solomon Islands,slb,2007,4.41
Somalia,som,2007,7.14
South Africa,zaf,2007,2.64
Spain,esp,2007,1.38
Sri Lanka,lka,2007,2.27
Sudan,sdn,2007,5.03
Suriname,sur,2007,2.61
Swaziland,swz,2007,3.76
Sweden,swe,2007,1.89
Switzerland,che,2007,1.46
Syria,syr,2007,3.39
Taiwan,twn,2007,1.1
Tajikistan,tjk,2007,3.49
Tanzania,tza,2007,5.58
Thailand,tha,2007,1.56
Timor-Leste,tls,2007,6.59
Togo,tgo,2007,5.06
Tonga,ton,2007,4.06
Trinidad and Tobago,tto,2007,1.79
Tunisia,tun,2007,2.02
Turkey,tur,2007,2.21
Turkmenistan,tkm,2007,2.67
Uganda,uga,2007,6.42
Ukraine,ukr,2007,1.34
United Arab Emirates,are,2007,2.01
United Kingdom,gbr,2007,1.84
United States,usa,2007,2.12
Uruguay,ury,2007,2.13
Uzbekistan,uzb,2007,2.46
Vanuatu,vut,2007,3.68
Venezuela,ven,2007,2.56
Palestine,pse,2007,4.62
Western Sahara,esh,2007,2.58
Vietnam,vnm,2007,1.91
Virgin Islands (U.S.),vir,2007,2.38
Yemen,yem,2007,5.09
Zambia,zmb,2007,5.64
Zimbabwe,zwe,2007,4
South Sudan,ssd,2007,5.64
Afghanistan,afg,2008,6.25
Albania,alb,2008,1.65
Algeria,dza,2008,2.75
Angola,ago,2008,6.31
Antigua and Barbuda,atg,2008,2.16
Argentina,arg,2008,2.4
Armenia,arm,2008,1.4
Aruba,abw,2008,1.73
Australia,aus,2008,1.94
Austria,aut,2008,1.41
Azerbaijan,aze,2008,1.87
Bahamas,bhs,2008,1.88
Bahrain,bhr,2008,2.23
Bangladesh,bgd,2008,2.38
Barbados,brb,2008,1.77
Belarus,blr,2008,1.45
Belgium,bel,2008,1.81
Belize,blz,2008,2.82
Benin,ben,2008,5.47
Bhutan,btn,2008,2.55
Bolivia,bol,2008,3.35
Bosnia and Herzegovina,bih,2008,1.3
Botswana,bwa,2008,2.9
Brazil,bra,2008,1.85
Brunei,brn,2008,1.81
Bulgaria,bgr,2008,1.45
Burkina Faso,bfa,2008,6.04
Burundi,bdi,2008,6.45
Cambodia,khm,2008,3.02
Cameroon,cmr,2008,5.22
Canada,can,2008,1.63
Cape Verde,cpv,2008,2.83
Central African Republic,caf,2008,5.29
Chad,tcd,2008,6.8
Channel Islands,chanisl,2008,1.42
Chile,chl,2008,1.93
China,chn,2008,1.58
Colombia,col,2008,2.08
Comoros,com,2008,5.05
"Congo, Dem. Rep.",cod,2008,6.57
"Congo, Rep.",cog,2008,5
Costa Rica,cri,2008,1.98
Cote d'Ivoire,civ,2008,5.3
Croatia,hrv,2008,1.43
Cuba,cub,2008,1.6
Cyprus,cyp,2008,1.46
Czech Republic,cze,2008,1.42
Denmark,dnk,2008,1.89
Djibouti,dji,2008,3.5
Dominican Republic,dom,2008,2.66
Ecuador,ecu,2008,2.71
Egypt,egy,2008,3.06
El Salvador,slv,2008,2.36
Equatorial Guinea,gnq,2008,5.36
Eritrea,eri,2008,4.75
Estonia,est,2008,1.64
Ethiopia,eth,2008,5.2
Fiji,fji,2008,2.74
Finland,fin,2008,1.85
France,fra,2008,1.98
French Guiana,guf,2008,3.62
French Polynesia,pyf,2008,2.16
Gabon,gab,2008,4.14
Gambia,gmb,2008,5.76
Georgia,geo,2008,1.82
Germany,deu,2008,1.37
Ghana,gha,2008,4.35
Greece,grc,2008,1.44
Greenland,grl,2008,2.25
Grenada,grd,2008,2.28
Guadeloupe,glp,2008,2.05
Guam,gum,2008,2.53
Guatemala,gtm,2008,3.58
Guinea,gin,2008,5.5
Guinea-Bissau,gnb,2008,5.17
Guyana,guy,2008,2.72
Haiti,hti,2008,3.49
Honduras,hnd,2008,3.09
"Hong Kong, China",hkg,2008,1.05
Hungary,hun,2008,1.32
Iceland,isl,2008,2.1
India,ind,2008,2.75
Indonesia,idn,2008,2.5
Iran,irn,2008,1.78
Iraq,irq,2008,4.55
Ireland,irl,2008,2
Israel,isr,2008,2.95
Italy,ita,2008,1.41
Jamaica,jam,2008,2.25
Japan,jpn,2008,1.34
Jordan,jor,2008,3.69
Kazakhstan,kaz,2008,2.55
Kenya,ken,2008,4.58
Kiribati,kir,2008,3.87
North Korea,prk,2008,1.99
South Korea,kor,2008,1.17
Kuwait,kwt,2008,2.34
Kyrgyz Republic,kgz,2008,2.82
Lao,lao,2008,3.33
Latvia,lva,2008,1.49
Lebanon,lbn,2008,1.6
Lesotho,lso,2008,3.37
Liberia,lbr,2008,5.19
Libya,lby,2008,2.43
Lithuania,ltu,2008,1.43
Luxembourg,lux,2008,1.61
"Macao, China",mac,2008,0.96
"Macedonia, FYR",mkd,2008,1.47
Madagascar,mdg,2008,4.78
Malawi,mwi,2008,5.61
Malaysia,mys,2008,2.19
Maldives,mdv,2008,2.24
Mali,mli,2008,6.67
Malta,mlt,2008,1.38
Martinique,mtq,2008,2.04
Mauritania,mrt,2008,5.06
Mauritius,mus,2008,1.67
Mayotte,myt,2008,4.54
Mexico,mex,2008,2.39
"Micronesia, Fed. Sts.",fsm,2008,3.59
Moldova,mda,2008,1.26
Mongolia,mng,2008,2.43
Montenegro,mne,2008,1.81
Morocco,mar,2008,2.56
Mozambique,moz,2008,5.64
Myanmar,mmr,2008,2.53
Namibia,nam,2008,3.61
Nepal,npl,2008,2.87
Netherlands,nld,2008,1.77
Netherlands Antilles,ant,2008,1.97
New Caledonia,ncl,2008,2.27
New Zealand,nzl,2008,2.12
Nicaragua,nic,2008,2.52
Niger,ner,2008,7.54
Nigeria,nga,2008,5.9
Norway,nor,2008,1.96
Oman,omn,2008,2.89
Pakistan,pak,2008,3.94
Panama,pan,2008,2.63
Papua New Guinea,png,2008,4.1
Paraguay,pry,2008,2.85
Peru,per,2008,2.59
Philippines,phl,2008,3.28
Poland,pol,2008,1.36
Portugal,prt,2008,1.36
Puerto Rico,pri,2008,1.69
Qatar,qat,2008,2.21
Reunion,reu,2008,2.41
Romania,rou,2008,1.45
Russia,rus,2008,1.49
Rwanda,rwa,2008,4.77
St. Lucia,lca,2008,1.57
St. Vincent and the Grenadines,vct,2008,2.11
Samoa,wsm,2008,4.43
Sao Tome and Principe,stp,2008,4.88
Saudi Arabia,sau,2008,3.15
Senegal,sen,2008,5.1
Serbia,srb,2008,1.58
Seychelles,syc,2008,2.32
Sierra Leone,sle,2008,5.49
Singapore,sgp,2008,1.28
Slovak Republic,svk,2008,1.32
Slovenia,svn,2008,1.44
Solomon Islands,slb,2008,4.36
Somalia,som,2008,7.06
South Africa,zaf,2008,2.62
Spain,esp,2008,1.38
Sri Lanka,lka,2008,2.26
Sudan,sdn,2008,4.98
Suriname,sur,2008,2.58
Swaziland,swz,2008,3.69
Sweden,swe,2008,1.92
Switzerland,che,2008,1.47
Syria,syr,2008,3.33
Taiwan,twn,2008,1.05
Tajikistan,tjk,2008,3.49
Tanzania,tza,2008,5.54
Thailand,tha,2008,1.55
Timor-Leste,tls,2008,6.48
Togo,tgo,2008,5
Tonga,ton,2008,4.01
Trinidad and Tobago,tto,2008,1.8
Tunisia,tun,2008,2.06
Turkey,tur,2008,2.19
Turkmenistan,tkm,2008,2.71
Uganda,uga,2008,6.34
Ukraine,ukr,2008,1.38
United Arab Emirates,are,2008,1.95
United Kingdom,gbr,2008,1.86
United States,usa,2008,2.07
Uruguay,ury,2008,2.11
Uzbekistan,uzb,2008,2.46
Vanuatu,vut,2008,3.61
Venezuela,ven,2008,2.53
Palestine,pse,2008,4.55
Western Sahara,esh,2008,2.56
Vietnam,vnm,2008,1.92
Virgin Islands (U.S.),vir,2008,2.41
Yemen,yem,2008,4.94
Zambia,zmb,2008,5.56
Zimbabwe,zwe,2008,4.01
South Sudan,ssd,2008,5.55
Afghanistan,afg,2009,6.04
Albania,alb,2009,1.65
Algeria,dza,2009,2.83
Angola,ago,2009,6.24
Antigua and Barbuda,atg,2009,2.15
Argentina,arg,2009,2.38
Armenia,arm,2009,1.6
Aruba,abw,2009,1.71
Australia,aus,2009,1.94
Austria,aut,2009,1.39
Azerbaijan,aze,2009,1.91
Bahamas,bhs,2009,1.88
Bahrain,bhr,2009,2.18
Bangladesh,bgd,2009,2.32
Barbados,brb,2009,1.78
Belarus,blr,2009,1.5
Belgium,bel,2009,1.81
Belize,blz,2009,2.76
Benin,ben,2009,5.42
Bhutan,btn,2009,2.46
Bolivia,bol,2009,3.27
Bosnia and Herzegovina,bih,2009,1.3
Botswana,bwa,2009,2.89
Brazil,bra,2009,1.82
Brunei,brn,2009,1.82
Bulgaria,bgr,2009,1.47
Burkina Faso,bfa,2009,5.95
Burundi,bdi,2009,6.35
Cambodia,khm,2009,2.95
Cameroon,cmr,2009,5.17
Canada,can,2009,1.64
Cape Verde,cpv,2009,2.75
Central African Republic,caf,2009,5.25
Chad,tcd,2009,6.7
Channel Islands,chanisl,2009,1.43
Chile,chl,2009,1.9
China,chn,2009,1.59
Colombia,col,2009,2.04
Comoros,com,2009,4.99
"Congo, Dem. Rep.",cod,2009,6.52
"Congo, Rep.",cog,2009,4.97
Costa Rica,cri,2009,1.95
